8.104713512375096229e+01
5.477046727462379749e+01
3.420687995560875549e+01
1.811423358755728685e+01
9.214279866804488961e+00
1.275064340743679026e+01
2.890250220051157726e+01
4.112739720245755848e+01
5.069435208736486231e+01
5.818125694464896469e+01
4.557123214722217597e+01
3.570288249551964554e+01
1.774005610329442817e+01
2.764660168857488998e+01
3.539926334043965284e+01
4.146633911078662749e+01
3.328592227381157898e+01
2.688409397126793721e+01
3.624830596537208294e+01
3.948842436611869289e+01
4.202407531091346016e+01
2.575421215629557281e+01
2.098993039039420694e+01
1.726150010889789144e+01
1.059370619010174153e+01
1.200412478561659668e+01
1.310788977255338494e+01
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
6.743902634683820452e+00
1.083825907336283478e+01
1.404241938110708077e+01
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
1.125000000000000000e+01
1.125000000000000000e+01
1.125000000000000000e+01
1.773209845770768567e+01
2.845570025351126020e+01
3.684777352431154895e+01
4.341523985918044559e+01
4.116715593626157244e+01
3.940785105350979478e+01
6.481210946848896981e+01
5.526955384140542549e+01
4.780174334843245276e+01
2.885379315886125084e+01
1.350000000000000000e+01
1.350000000000000000e+01
1.350000000000000000e+01
1.350000000000000000e+01
1.350000000000000000e+01
1.350000000000000000e+01
1.350000000000000000e+01
1.350000000000000000e+01
1.350000000000000000e+01
1.350000000000000000e+01
1.350000000000000000e+01
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
7.500000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
3.750000000000000000e+00
0.000000000000000000e+00
